StreetAddressID	BCategory	AgencyName	EventDate	EventPrice	PriceDescription	DaysOnMarket
13828	Sale		1994-10-02T00:00:00	147000.0	PRIVATE TREATY	
13829	Rental	Total Property Management - Bright Partners	2013-02-06T00:00:00	520.0	PER WEEK	
13831	Sale		2016-07-03T00:00:00	800500.0	PRIVATE TREATY	
13831	Sale		2012-04-28T00:00:00	710000.0	PRIVATE TREATY	
13832	Sale	LJ Hooker Dickson	2016-07-03T00:00:00		PRIVATE TREATY	1.0
13832	Sale	Luton Properties - Dickson	2012-04-28T00:00:00	710000.0	AUCTION	
13834	Rental	Badenoch Real Estate Rentals	2008-03-26T00:00:00	470.0	PER WEEK	20.0
13834	Sale		2001-03-02T00:00:00	305000.0	PRIVATE TREATY	
13835	Sale		1996-03-11T00:00:00	169000.0	PRIVATE TREATY	
13836	Rental	LJ Hooker Dickson	2019-03-27T00:00:00	0.0	PER WEEK	7.0
13836	Rental	LJ Hooker Dickson	2017-10-24T00:00:00	0.0	PER WEEK	14.0
13836	Sale	LJ Hooker Dickson	2017-09-09T00:00:00	1009000.0	AUCTION	
13837	Sale		2012-05-31T00:00:00	770000.0	PRIVATE TREATY	
13837	Sale		2007-09-07T00:00:00	535000.0	PRIVATE TREATY	
13837	Sale		1996-07-12T00:00:00	146500.0	PRIVATE TREATY	
13837	Sale		1993-05-25T00:00:00	155000.0	PRIVATE TREATY	
13837	Sale		1991-06-17T00:00:00	125000.0	PRIVATE TREATY	
13839	Sale		1996-10-02T00:00:00	167000.0	PRIVATE TREATY	
13840	Sale	home.byholly	2018-11-02T00:00:00		Listed - not sold	35.0
13840	Sale	Peter Blackshaw Manuka	2016-11-19T00:00:00	905000.0	AUCTION	
13840	Sale		2000-11-17T00:00:00	221000.0	PRIVATE TREATY	
13840	Sale		1998-05-19T00:00:00	175000.0	PRIVATE TREATY	
13842	Sale		2009-02-27T00:00:00	495000.0	PRIVATE TREATY	
13842	Sale		2004-07-15T00:00:00	395000.0	PRIVATE TREATY	29.0
13843	Sale	LJ Hooker Canberra City	2003-02-19T00:00:00	335000.0	AUCTION	
13843	Sale		1996-03-08T00:00:00	134100.0	PRIVATE TREATY	
13844	Sale	LJ Hooker Dickson	2019-09-07T00:00:00	1125000.0	PRIVATE TREATY	
13844	Sale		2011-01-19T00:00:00	668000.0	PRIVATE TREATY	
13844	Sale		2004-03-25T00:00:00	410000.0	PRIVATE TREATY	
13848	Sale	Luton Properties - Dickson	2011-09-27T00:00:00	680000.0	PRIVATE TREATY	25.0
13849	Sale		1997-10-20T00:00:00	195000.0	PRIVATE TREATY	
13850	Sale		1999-01-22T00:00:00	175000.0	PRIVATE TREATY	
13851	Sale	LJ Hooker Dickson	2013-05-06T00:00:00	580000.0	PRIVATE TREATY	41.0
13851	Sale		1998-11-10T00:00:00	158500.0	PRIVATE TREATY	
13852	Sale	Luton Properties - Dickson	2017-11-21T00:00:00	868000.0	PRIVATE TREATY	38.0
13852	Sale		2003-05-20T00:00:00	365000.0	PRIVATE TREATY	45.0
13852	Sale		1996-01-08T00:00:00	143750.0	PRIVATE TREATY	
13852	Sale		1991-05-23T00:00:00	119500.0	PRIVATE TREATY	
13853	Sale	The Real Estate Shop	2017-05-24T00:00:00	895000.0	PRIVATE TREATY	20.0
13854	Rental	Total Property Management - Bright Partners	2017-11-29T00:00:00	900.0	PER WEEK	19.0
13854	Rental	karen rush real estate	2009-05-04T00:00:00	400.0	PER WEEK	4.0
13854	Sale	Richard Luton Manuka	2008-02-16T00:00:00	486000.0	AUCTION	
13865	Rental	LJ Hooker Canberra Comm	2018-06-19T00:00:00		PER WEEK	116.0
13867	Sale	LJ Hooker Dickson	2015-02-11T00:00:00	312000.0	PRIVATE TREATY	140.0
13867	Sale	Badenoch Real Estate Sales	2013-12-05T00:00:00	360000.0	Listed - not sold	97.0
13867	Rental	Badenoch Real Estate Rentals	2011-10-12T00:00:00	370.0	PER WEEK	35.0
13867	Sale		2007-03-16T00:00:00	286000.0	PRIVATE TREATY	
13867	Sale	Independent Woden	2006-02-25T00:00:00	299500.0	Listed - not sold	28.0
13867	Sale		2002-03-25T00:00:00	210000.0	PRIVATE TREATY	
13871	Sale		2010-06-23T00:00:00	150000.0	PRIVATE TREATY	
13871	Sale		2008-02-27T00:00:00	130000.0	PRIVATE TREATY	
13871	Sale		2006-06-25T00:00:00	130000.0	PRIVATE TREATY	
13871	Sale		1998-05-21T00:00:00	305000.0	PRIVATE TREATY	
13873	Sale		2003-05-13T00:00:00	270000.0	PRIVATE TREATY	
13873	Sale		2002-04-30T00:00:00	212000.0	PRIVATE TREATY	
13875	Sale		2003-03-14T00:00:00	205000.0	PRIVATE TREATY	
13877	Sale	LJ Hooker Kippax	2019-10-30T00:00:00	355000.0	PRIVATE TREATY	24.0
13877	Sale		2002-03-14T00:00:00	205000.0	PRIVATE TREATY	
13879	Sale		2002-04-22T00:00:00	217000.0	PRIVATE TREATY	
13880	Rental	PRDnationwide Canberra	2019-02-20T00:00:00	500.0	PER WEEK	6.0
13880	Rental	PRD Canberra	2018-03-21T00:00:00	620.0	PER WEEK	7.0
13880	Rental	PRD Canberra	2017-04-05T00:00:00	420.0	PER WEEK	24.0
13880	Rental	PRD Canberra	2016-03-02T00:00:00	430.0	PER WEEK	8.0
13880	Rental	PRD Canberra	2015-07-08T00:00:00	370.0	PER WEEK	21.0
13880	Sale		2012-12-12T00:00:00	200000.0	PRIVATE TREATY	
13880	Sale		2007-02-08T00:00:00	328000.0	PRIVATE TREATY	124.0
13880	Sale		2002-03-14T00:00:00	240000.0	PRIVATE TREATY	
13881	Sale		2007-06-22T00:00:00	295000.0	PRIVATE TREATY	
13881	Sale		2002-03-15T00:00:00	205000.0	PRIVATE TREATY	
13882	Rental	Wellsmore and Co Real Estate	2016-05-18T00:00:00	355.0	PER WEEK	62.0
13882	Sale		2003-05-06T00:00:00	214000.0	PRIVATE TREATY	
13883	Sale	JLL - Canberra	2017-01-30T00:00:00		Listed - not sold	51.0
13883	Sale		1995-10-10T00:00:00	21700000.0	PRIVATE TREATY	
13884	Rental	LJ Hooker Dickson	2018-11-09T00:00:00	480.0	PER WEEK	14.0
13884	Sale	McIntyre Property	2018-08-28T00:00:00	392000.0	PRIVATE TREATY	284.0
13884	Sale		2009-04-16T00:00:00	360000.0	PRIVATE TREATY	
13884	Sale		2003-03-15T00:00:00	245000.0	PRIVATE TREATY	
13885	Sale	Luton Properties Woden	2016-10-06T00:00:00	334000.0	PRIVATE TREATY	244.0
13885	Sale		2010-07-06T00:00:00	360000.0	PRIVATE TREATY	25.0
13885	Sale		2006-03-19T00:00:00	292000.0	PRIVATE TREATY	
13885	Sale		2002-03-13T00:00:00	212000.0	PRIVATE TREATY	
13886	Sale		1995-10-10T00:00:00	21700000.0	PRIVATE TREATY	
13887	Rental	LJ Hooker Dickson	2019-02-27T00:00:00	0.0	PER WEEK	24.0
13887	Sale		2013-08-27T00:00:00	370000.0	PRIVATE TREATY	
13887	Sale		2008-02-06T00:00:00	320000.0	PRIVATE TREATY	
13887	Rental	IPG Inner North & City	2007-05-29T00:00:00	310.0	PER WEEK	18.0
13887	Sale		2003-07-22T00:00:00	284000.0	PRIVATE TREATY	
13887	Sale		2002-04-30T00:00:00	214000.0	PRIVATE TREATY	
13891	Rental	Leader Capital Real Estate	2019-11-24T00:00:00	520.0	PER WEEK	18.0
13891	Rental	Leader Capital Real Estate	2018-11-21T00:00:00	480.0	PER WEEK	19.0
13891	Sale	Badenoch Real Estate Sales	2013-08-01T00:00:00	385000.0	PRIVATE TREATY	56.0
13891	Sale	Richard Luton Belconnen	2009-07-17T00:00:00	356500.0	PRIVATE TREATY	54.0
13891	Sale	Luton Properties - Belconnen	2008-02-13T00:00:00		Listed - not sold	105.0
13891	Rental	Luton Properties - Belconnen	2007-11-08T00:00:00	370.0	PER WEEK	
13891	Sale		2002-03-20T00:00:00	247000.0	PRIVATE TREATY	
13892	Rental	Savills Canberra	2017-02-15T00:00:00		PER WEEK	570.0
13892	Sale	Savills Canberra	2016-10-04T00:00:00	560000.0	PRIVATE TREATY	455.0
13892	Sale		2003-05-23T00:00:00	380000.0	PRIVATE TREATY	
13893	Sale		1998-03-20T00:00:00	315000.0	PRIVATE TREATY	
13894	Rental	Independent Property Management	2016-05-24T00:00:00	350.0	PER WEEK	53.0
13894	Sale		2009-02-09T00:00:00	320000.0	PRIVATE TREATY	
13894	Rental	Strictly Rentals	2007-08-02T00:00:00	335.0	PER WEEK	16.0
13894	Sale		2002-03-13T00:00:00	215000.0	PRIVATE TREATY	
13898	Sale	Independent Property Group Gungahlin	2007-07-24T00:00:00	310500.0	PRIVATE TREATY	31.0
13898	Sale		2002-03-11T00:00:00	207000.0	PRIVATE TREATY	
13899	Rental	LJ Hooker Dickson	2011-05-25T00:00:00	450.0	PER WEEK	
13899	Rental	LJ Hooker Dickson	2010-11-03T00:00:00	440.0	PER WEEK	
13899	Sale	LJ Hooker Canberra City	2010-04-13T00:00:00	353500.0	PRIVATE TREATY	24.0
13899	Sale		2007-02-02T00:00:00	282000.0	PRIVATE TREATY	153.0
13899	Sale		2003-03-15T00:00:00	207000.0	PRIVATE TREATY	
13901	Rental	Total Property Management - Bright	2019-07-15T00:00:00	390.0	PER WEEK	38.0
13901	Rental	PRD Leader Real Estate	2009-02-19T00:00:00	370.0	PER WEEK	12.0
13901	Sale		2007-08-24T00:00:00	310000.0	PRIVATE TREATY	
13901	Sale		2002-03-12T00:00:00	228000.0	PRIVATE TREATY	
13902	Rental	Total Property Management - Bright Partners	2020-01-31T00:00:00	410.0	PER WEEK	14.0
13902	Rental	PRD Leader Real Estate	2012-08-02T00:00:00	400.0	PER WEEK	63.0
13902	Rental	PRD Leader Real Estate	2009-04-01T00:00:00	370.0	PER WEEK	13.0
13902	Sale		2008-06-11T00:00:00	320000.0	PRIVATE TREATY	
13902	Rental	Strictly Rentals	2008-03-06T00:00:00	360.0	PER WEEK	22.0
13902	Rental	Strictly Rentals	2007-01-12T00:00:00	310.0	PER WEEK	
13902	Sale		2006-02-09T00:00:00	292000.0	PRIVATE TREATY	
13902	Sale		2002-04-22T00:00:00	215000.0	PRIVATE TREATY	
13904	Rental	Total Property Management - Bright	2016-07-20T00:00:00	360.0	PER WEEK	203.0
13904	Sale	Bright Partners Total Property Management	2007-02-01T00:00:00	282000.0	PRIVATE TREATY	229.0
13904	Sale		2004-03-04T00:00:00	305000.0	PRIVATE TREATY	
13904	Sale		2003-03-28T00:00:00	214000.0	PRIVATE TREATY	
13905	Sale	Independent Property Group Canberra City	2006-09-29T00:00:00	289950.0	PRIVATE TREATY	44.0
13905	Sale		2002-03-15T00:00:00	207000.0	PRIVATE TREATY	
13907	Sale		2017-06-28T00:00:00	161000.0	PRIVATE TREATY	
13907	Sale	LJ Hooker Dickson	2015-09-09T00:00:00		Listed - not sold	112.0
13907	Sale		2011-08-17T00:00:00	365000.0	PRIVATE TREATY	
13907	Sale		2007-10-18T00:00:00	310000.0	PRIVATE TREATY	103.0
13907	Sale		2002-02-08T00:00:00	207000.0	PRIVATE TREATY	
13908	Sale	LJ Hooker Dickson	2019-07-05T00:00:00	340000.0	PRIVATE TREATY	28.0
13908	Rental	Independent Property Management	2015-08-20T00:00:00	320.0	PER WEEK	27.0
13908	Sale	IPG Inner North & City	2014-07-09T00:00:00	340000.0	PRIVATE TREATY	76.0
13908	Sale		2003-05-23T00:00:00	281500.0	PRIVATE TREATY	
13910	Sale	Luton Properties - Dickson	2016-02-15T00:00:00	371000.0	PRIVATE TREATY	199.0
13910	Rental	Luton Properties - Dickson	2014-05-16T00:00:00	365.0	PER WEEK	17.0
13910	Rental	Civium Property Group	2009-06-24T00:00:00	400.0	PER WEEK	30.0
13910	Sale		2007-03-09T00:00:00	310000.0	PRIVATE TREATY	209.0
13910	Sale		2002-03-15T00:00:00	245000.0	PRIVATE TREATY	
13911	Rental	Maloney's the Estate Agent	2005-11-24T00:00:00	310.0	PER WEEK	
13911	Sale		2003-05-23T00:00:00	286000.0	PRIVATE TREATY	
13911	Sale		2002-04-03T00:00:00	210000.0	PRIVATE TREATY	
13912	Sale		2019-06-18T00:00:00	475000.0	PRIVATE TREATY	
13912	Sale		2010-02-26T00:00:00	155000.0	PRIVATE TREATY	
13912	Sale		2008-12-24T00:00:00	1475000.0	PRIVATE TREATY	
13913	Sale		1998-03-20T00:00:00	315000.0	PRIVATE TREATY	
13914	Sale		2011-06-16T00:00:00	375000.0	PRIVATE TREATY	
13914	Sale		2010-02-02T00:00:00	350000.0	PRIVATE TREATY	
13914	Sale		2002-03-15T00:00:00	207000.0	PRIVATE TREATY	
13915	Rental	Blue Property Marketing	2014-03-19T00:00:00	400.0	PER WEEK	20.0
13915	Sale		2002-04-10T00:00:00	250000.0	PRIVATE TREATY	
13916	Sale	McGrath Dickson	2015-10-01T00:00:00	320000.0	PRIVATE TREATY	48.0
13916	Sale	Luton Properties - Dickson	2012-11-09T00:00:00	388000.0	Listed - not sold	530.0
13916	Rental	Elders Real Estate Belconnen	2006-03-16T00:00:00	300.0	PER WEEK	21.0
13916	Rental	Elders Dickson	2005-02-04T00:00:00	290.0	PER WEEK	8.0
13916	Sale		2003-12-17T00:00:00	265000.0	PRIVATE TREATY	
13916	Sale		2002-03-28T00:00:00	222000.0	PRIVATE TREATY	
13917	Rental	Ray White Canberra	2016-10-19T00:00:00	320.0	PER WEEK	7.0
13917	Rental	Elders Real Estate Belconnen	2015-08-20T00:00:00	300.0	PER WEEK	48.0
13917	Rental	Elders Real Estate Belconnen	2011-07-27T00:00:00	410.0	PER WEEK	7.0
13917	Rental	Elders Real Estate Belconnen	2010-11-10T00:00:00	400.0	PER WEEK	19.0
13917	Rental	Elders Real Estate Belconnen	2009-10-22T00:00:00	380.0	PER WEEK	
13917	Rental	Elders Real Estate Belconnen	2004-12-27T00:00:00	290.0	PER WEEK	14.0
13917	Sale		2003-03-08T00:00:00	210000.0	PRIVATE TREATY	
13918	Sale		2019-08-01T00:00:00	365000.0	PRIVATE TREATY	
13918	Sale	LJ Hooker Dickson	2014-07-10T00:00:00	365000.0	PRIVATE TREATY	
13918	Sale	Capital First National	2013-01-30T00:00:00	434900.0	Listed - not sold	217.0
13918	Sale		2008-10-31T00:00:00	311000.0	PRIVATE TREATY	
13918	Sale		2002-03-13T00:00:00	210000.0	PRIVATE TREATY	
13919	Rental	LJ Hooker Kaleen	2020-01-30T00:00:00	0.0	PER WEEK	14.0
13919	Rental	LJ Hooker Kaleen	2013-05-22T00:00:00	375.0	PER WEEK	61.0
13919	Rental	LJ Hooker Kaleen	2011-01-19T00:00:00	395.0	PER WEEK	
13919	Rental	LJ Hooker Kaleen	2010-01-07T00:00:00	395.0	PER WEEK	86.0
13919	Rental	LJ Hooker Kaleen	2009-01-16T00:00:00	380.0	PER WEEK	43.0
13919	Rental	LJ Hooker Kaleen	2008-02-06T00:00:00	370.0	PER WEEK	14.0
13919	Sale	Independent Property Group Gungahlin	2006-03-08T00:00:00	280000.0	PRIVATE TREATY	11.0
13919	Sale		2002-03-13T00:00:00	210000.0	PRIVATE TREATY	
13920	Rental	Total Property Management - Bright	2016-01-27T00:00:00	360.0	PER WEEK	
13920	Rental	Total Property Management - Bright Partners	2014-06-04T00:00:00	340.0	PER WEEK	27.0
13920	Rental	Bright Partners Total Property Management	2012-02-14T00:00:00	340.0	PER WEEK	
13920	Sale		2003-03-14T00:00:00	210000.0	PRIVATE TREATY	
13921	Rental	Independent Property Management	2019-03-20T00:00:00	0.0	PER WEEK	
13921	Rental	Independent Property Management	2018-06-10T00:00:00	390.0	PER WEEK	16.0
13921	Rental	Independent Property Management	2016-06-15T00:00:00	360.0	PER WEEK	9.0
13921	Sale		2012-12-04T00:00:00	377000.0	PRIVATE TREATY	
13921	Sale		2009-12-22T00:00:00	355000.0	PRIVATE TREATY	
13921	Sale		2002-03-14T00:00:00	230000.0	PRIVATE TREATY	
13922	Sale	Philip Kouvelis Real estate	2014-05-19T00:00:00	329500.0	PRIVATE TREATY	99.0
13922	Sale	Philip Kouvelis Real estate	2013-02-17T00:00:00	390000.0	Listed - not sold	46.0
13922	Sale		2009-10-27T00:00:00	345000.0	PRIVATE TREATY	
13922	Sale		2006-08-17T00:00:00	295000.0	PRIVATE TREATY	33.0
13922	Sale	LJH Tuggeranong	2004-01-24T00:00:00	319950.0	Listed - not sold	
13922	Sale		2002-05-27T00:00:00	217000.0	PRIVATE TREATY	
13923	Sale		2006-12-14T00:00:00	297000.0	PRIVATE TREATY	
13923	Sale	LJ Hooker Dickson	2005-03-05T00:00:00	309950.0	Listed - not sold	28.0
13923	Sale		2003-04-02T00:00:00	210000.0	PRIVATE TREATY	
13924	Rental	Independent Property Management	2017-10-11T00:00:00	365.0	PER WEEK	31.0
13924	Rental	Independent Property Management	2016-08-14T00:00:00	340.0	PER WEEK	18.0
13924	Rental	Independent Property Management	2015-08-19T00:00:00	330.0	PER WEEK	56.0
13924	Rental	IPG Inner North & City	2007-01-26T00:00:00	290.0	PER WEEK	55.0
13924	Sale		2003-03-15T00:00:00	205000.0	PRIVATE TREATY	
13926	Sale		1998-11-16T00:00:00	300000.0	PRIVATE TREATY	
13927	Sale	Luton Properties Woden	2018-05-15T00:00:00	327500.0	PRIVATE TREATY	95.0
13927	Rental	Total Property Management - Bright	2017-01-04T00:00:00	400.0	PER WEEK	49.0
13927	Rental	Total Property Management - Bright Partners	2014-06-04T00:00:00	390.0	PER WEEK	236.0
13927	Sale		2003-03-14T00:00:00	210000.0	PRIVATE TREATY	
13928	Sale		2009-11-27T00:00:00	351000.0	PRIVATE TREATY	
13928	Sale		2002-12-02T00:00:00	259950.0	PRIVATE TREATY	
13928	Sale		2002-03-15T00:00:00	210000.0	PRIVATE TREATY	
13929	Rental	Independent Property Management	2016-01-13T00:00:00	355.0	PER WEEK	103.0
13929	Rental	IPG Inner North & City	2007-03-09T00:00:00	350.0	PER WEEK	21.0
13929	Sale		2003-04-23T00:00:00	215000.0	PRIVATE TREATY	
13930	Sale	LJH Tuggeranong	2011-12-05T00:00:00	395000.0	PRIVATE TREATY	
13930	Sale		2006-03-28T00:00:00	326000.0	PRIVATE TREATY	304.0
13930	Sale		2002-03-12T00:00:00	250000.0	PRIVATE TREATY	
13931	Sale	Luton Properties - Dickson	2015-07-17T00:00:00	522000.0	PRIVATE TREATY	36.0
13931	Sale		2009-07-03T00:00:00	443000.0	PRIVATE TREATY	
13931	Sale		2003-03-08T00:00:00	330000.0	PRIVATE TREATY	
13932	Sale	LJ Hooker Dickson	2008-04-14T00:00:00	440000.0	PRIVATE TREATY	79.0
13932	Sale		2003-08-12T00:00:00	375000.0	PRIVATE TREATY	
13933	Sale	Canreps Private Sales	2015-04-13T00:00:00	505000.0	PRIVATE TREATY	27.0
13933	Sale		2010-02-01T00:00:00	491000.0	PRIVATE TREATY	
13933	Sale		2007-05-10T00:00:00	415000.0	PRIVATE TREATY	215.0
13933	Sale		2002-03-12T00:00:00	330000.0	PRIVATE TREATY	
13934	Sale	LJ Hooker Canberra City	2019-07-10T00:00:00	486000.0	PRIVATE TREATY	117.0
13934	Rental	Independent Property Management	2018-03-02T00:00:00	480.0	PER WEEK	9.0
13934	Rental	Independent Property Management	2017-03-16T00:00:00	470.0	PER WEEK	8.0
13934	Sale	Elders Dickson	2013-01-22T00:00:00	451500.0	PRIVATE TREATY	61.0
13934	Sale		2003-06-30T00:00:00	367000.0	PRIVATE TREATY	
13935	Rental	Cream Residential	2017-03-05T00:00:00	495.0	PER WEEK	9.0
13935	Sale	Richard Luton Belconnen	2006-11-28T00:00:00	360000.0	PRIVATE TREATY	192.0
13935	Sale		2003-04-29T00:00:00	347000.0	PRIVATE TREATY	
13936	Rental	Distinct Property Management	2019-01-09T00:00:00	590.0	PER WEEK	41.0
13936	Sale		2011-03-15T00:00:00	459000.0	PRIVATE TREATY	
13936	Sale		2007-08-30T00:00:00	400000.0	PRIVATE TREATY	166.0
13936	Rental	Elders Dickson	2005-01-27T00:00:00	380.0	PER WEEK	87.0
13936	Rental	Elders Dickson	2003-10-20T00:00:00	380.0	PER WEEK	7.0
13936	Sale		2003-06-18T00:00:00	368000.0	PRIVATE TREATY	
13936	Sale		2002-03-15T00:00:00	298000.0	PRIVATE TREATY	
13937	Rental	Independent Property Management	2017-08-17T00:00:00	365.0	PER WEEK	21.0
13937	Rental	Independent Property Management	2016-06-28T00:00:00	340.0	PER WEEK	11.0
13937	Rental	Independent Property Management	2015-07-03T00:00:00	325.0	PER WEEK	7.0
13937	Rental	IPG Inner North & City	2007-01-26T00:00:00	300.0	PER WEEK	55.0
13937	Sale		2002-03-15T00:00:00	205000.0	PRIVATE TREATY	
13939	Sale		2007-03-11T00:00:00	510000.0	PRIVATE TREATY	
13939	Sale		1999-08-30T00:00:00	332000.0	PRIVATE TREATY	
13940	Sale		2009-09-14T00:00:00	27500000.0	PRIVATE TREATY	
13941	Sale		2012-06-28T00:00:00	474000.0	PRIVATE TREATY	
13941	Rental	IPG Inner North & City	2007-01-26T00:00:00	760.0	PER WEEK	55.0
13941	Sale		2002-03-12T00:00:00	298000.0	PRIVATE TREATY	
13942	Sale	Michael Potter Real Estate	2007-08-29T00:00:00	399950.0	PRIVATE TREATY	19.0
13942	Sale		2003-06-13T00:00:00	360000.0	PRIVATE TREATY	
13943	Rental	Wright Dunn Real Estate 	2015-09-02T00:00:00	430.0	PER WEEK	29.0
13943	Sale	Richard Luton Tuggeranong	2006-03-24T00:00:00	330000.0	PRIVATE TREATY	300.0
13943	Sale		2002-03-15T00:00:00	298000.0	PRIVATE TREATY	
13944	Rental	LJ Hooker Dickson	2018-01-09T00:00:00	520.0	PER WEEK	26.0
13944	Sale	barrett ELTON Canberra	2012-10-02T00:00:00	442000.0	PRIVATE TREATY	32.0
13944	Rental	Raine & Horne Canberra	2011-05-25T00:00:00		PER WEEK	12.0
13944	Sale		2002-03-15T00:00:00	298000.0	PRIVATE TREATY	
13945	Rental	Hayman Partners	2019-02-27T00:00:00	500.0	PER WEEK	20.0
13945	Rental	Archived Peter Blackshaw Real Estate Woden & Weston Cre	2017-06-21T00:00:00	475.0	PER WEEK	15.0
13945	Rental	Archived Peter Blackshaw Real Estate Woden & Weston Cre	2015-06-10T00:00:00	475.0	PER WEEK	12.0
13945	Sale		2013-04-18T00:00:00	455000.0	PRIVATE TREATY	
13945	Sale		2007-09-07T00:00:00	400000.0	PRIVATE TREATY	3.0
13945	Sale		2003-03-12T00:00:00	298000.0	PRIVATE TREATY	
